"Continent","Country","State","County","GeographyCode","CentroidLat","CentroidLon"
South America,Brazil,Parana,Uniao Da Vitoria,"",-26.09,-51.11
South America,Brazil,Parana,Uniflor,"",-23.06,-52.09
South America,Brazil,Parana,Urai,"",-23.19,-50.79
South America,Brazil,Parana,Ventania,"",-24.14,-50.22
South America,Brazil,Parana,Vera Cruz Do Oeste,"",-24.94,-53.93
South America,Brazil,Parana,Vere,"",-25.85,-52.96
South America,Brazil,Parana,Vila Alta,"",-23.55,-53.81
South America,Brazil,Parana,Virmond,"",-25.43,-52.24
South America,Brazil,Parana,Vitorino,"",-26.24,-52.82
South America,Brazil,Parana,Wenceslau Braz,"",-23.89,-49.79
South America,Brazil,Parana,Xambre,"",-23.74,-53.60
South America,Brazil,Pernambuco,"","",-8.33,-37.75
South America,Brazil,Pernambuco,Abreu E Lima,"",-7.88,-34.99
South America,Brazil,Pernambuco,Afogados Da Ingazeira,"",-7.72,-37.62
South America,Brazil,Pernambuco,Afranio,"",-8.63,-41.06
South America,Brazil,Pernambuco,Agrestina,"",-8.45,-35.93
South America,Brazil,Pernambuco,Agua Preta,"",-8.76,-35.49
South America,Brazil,Pernambuco,Aguas Belas,"",-9.10,-37.02
South America,Brazil,Pernambuco,Alagoinha,"",-8.53,-36.76
South America,Brazil,Pernambuco,Alianca,"",-7.60,-35.17
South America,Brazil,Pernambuco,Altinho,"",-8.45,-36.08
South America,Brazil,Pernambuco,Amaraji,"",-8.37,-35.49
South America,Brazil,Pernambuco,Angelim,"",-8.84,-36.29
South America,Brazil,Pernambuco,Aracoiaba,"",-7.79,-35.08
South America,Brazil,Pernambuco,Araripina,"",-7.71,-40.53
South America,Brazil,Pernambuco,Arcoverde,"",-8.37,-37.00
South America,Brazil,Pernambuco,Barra De Guabiraba,"",-8.39,-35.62
South America,Brazil,Pernambuco,Barreiros,"",-8.81,-35.24
South America,Brazil,Pernambuco,Belem De Maria,"",-8.58,-35.82
South America,Brazil,Pernambuco,Belem De Sao Francisco,"",-8.53,-38.98
South America,Brazil,Pernambuco,Belo Jardim,"",-8.28,-36.43
South America,Brazil,Pernambuco,Betania,"",-8.29,-37.98
South America,Brazil,Pernambuco,Bezerros,"",-8.26,-35.82
South America,Brazil,Pernambuco,Bodoco,"",-7.79,-39.95
South America,Brazil,Pernambuco,Bom Conselho,"",-9.17,-36.67
South America,Brazil,Pernambuco,Bom Jardim,"",-7.78,-35.59
South America,Brazil,Pernambuco,Bonito,"",-8.52,-35.69
South America,Brazil,Pernambuco,Brejao,"",-9.04,-36.56
South America,Brazil,Pernambuco,Brejinho,"",-7.34,-37.33
South America,Brazil,Pernambuco,Brejo Da Madre De Deus,"",-8.05,-36.23
South America,Brazil,Pernambuco,Buenos Aires,"",-7.72,-35.32
South America,Brazil,Pernambuco,Buique,"",-8.74,-37.13
South America,Brazil,Pernambuco,Cabo De Santo Agostinho,"",-8.28,-35.09
South America,Brazil,Pernambuco,Cabrobo,"",-8.40,-39.33
South America,Brazil,Pernambuco,Cachoeirinha,"",-8.52,-36.29
South America,Brazil,Pernambuco,Caetes,"",-8.81,-36.64
South America,Brazil,Pernambuco,Calcado,"",-8.74,-36.33
South America,Brazil,Pernambuco,Calumbi,"",-8.00,-38.05
South America,Brazil,Pernambuco,Camaragibe,"",-7.99,-34.99
South America,Brazil,Pernambuco,Camocim De Sao Felix,"",-8.34,-35.78
South America,Brazil,Pernambuco,Camutanga,"",-7.44,-35.30
South America,Brazil,Pernambuco,Canhotinho,"",-8.94,-36.18
South America,Brazil,Pernambuco,Capoeiras,"",-8.68,-36.56
South America,Brazil,Pernambuco,Carnaiba,"",-7.77,-37.70
South America,Brazil,Pernambuco,Carnaubeira Da Penha,"",-8.43,-38.77
South America,Brazil,Pernambuco,Carpina,"",-7.82,-35.33
South America,Brazil,Pernambuco,Caruaru,"",-8.18,-36.03
South America,Brazil,Pernambuco,Casinhas,"",-7.76,-35.70
South America,Brazil,Pernambuco,Catende,"",-8.66,-35.75
South America,Brazil,Pernambuco,Cedro,"",-7.72,-39.23
South America,Brazil,Pernambuco,Cha De Alegria,"",-7.99,-35.19
South America,Brazil,Pernambuco,Cha Grande,"",-8.22,-35.46
South America,Brazil,Pernambuco,Condado,"",-7.59,-35.09
South America,Brazil,Pernambuco,Correntes,"",-9.13,-36.32
South America,Brazil,Pernambuco,Cortes,"",-8.44,-35.53
South America,Brazil,Pernambuco,Cumaru,"",-8.03,-35.74
South America,Brazil,Pernambuco,Cupira,"",-8.57,-35.91
South America,Brazil,Pernambuco,Custodia,"",-8.13,-37.66
South America,Brazil,Pernambuco,Dormentes,"",-8.43,-40.60
South America,Brazil,Pernambuco,Escada,"",-8.35,-35.27
South America,Brazil,Pernambuco,Exu,"",-7.55,-39.66
South America,Brazil,Pernambuco,Feira Nova,"",-7.93,-35.39
South America,Brazil,Pernambuco,Fernando De Noronha,"",-3.85,-32.42
South America,Brazil,Pernambuco,Ferreiros,"",-7.49,-35.20
South America,Brazil,Pernambuco,Flores,"",-7.93,-37.92
South America,Brazil,Pernambuco,Floresta,"",-8.58,-38.30
South America,Brazil,Pernambuco,Frei Miguelinho,"",-7.94,-35.89
South America,Brazil,Pernambuco,Gameleira,"",-8.59,-35.37
South America,Brazil,Pernambuco,Garanhuns,"",-8.93,-36.51
South America,Brazil,Pernambuco,Gloria Do Goita,"",-8.04,-35.34
South America,Brazil,Pernambuco,Goiana,"",-7.57,-35.00
South America,Brazil,Pernambuco,Granito,"",-7.74,-39.64
South America,Brazil,Pernambuco,Gravata,"",-8.25,-35.52
South America,Brazil,Pernambuco,Iati,"",-9.19,-36.95
South America,Brazil,Pernambuco,Ibimirim,"",-8.56,-37.60
South America,Brazil,Pernambuco,Ibirajuba,"",-8.61,-36.15
South America,Brazil,Pernambuco,Igarassu,"",-7.79,-34.96
South America,Brazil,Pernambuco,Iguaraci,"",-7.84,-37.41
South America,Brazil,Pernambuco,Inaja,"",-8.79,-37.79
South America,Brazil,Pernambuco,Ingazeira,"",-7.72,-37.42
South America,Brazil,Pernambuco,Ipojuca,"",-8.45,-35.06
South America,Brazil,Pernambuco,Ipubi,"",-7.39,-40.24
South America,Brazil,Pernambuco,Itacuruba,"",-8.77,-38.72
South America,Brazil,Pernambuco,Itaiba,"",-8.99,-37.30
South America,Brazil,Pernambuco,Itamaraca,"",-7.75,-34.85
South America,Brazil,Pernambuco,Itambe,"",-7.45,-35.17
South America,Brazil,Pernambuco,Itapetim,"",-7.40,-37.13
South America,Brazil,Pernambuco,Itapissuma,"",-7.72,-34.90
South America,Brazil,Pernambuco,Itaquitinga,"",-7.67,-35.06
South America,Brazil,Pernambuco,Jaboatao Dos Guararapes,"",-8.15,-34.97
South America,Brazil,Pernambuco,Jaqueira,"",-8.74,-35.80
South America,Brazil,Pernambuco,Jatauba,"",-8.05,-36.57
South America,Brazil,Pernambuco,Jatoba,"",-9.22,-38.21
South America,Brazil,Pernambuco,Joao Alfredo,"",-7.87,-35.59
South America,Brazil,Pernambuco,Joaquim Nabuco,"",-8.53,-35.53
South America,Brazil,Pernambuco,Jucati,"",-8.75,-36.48
South America,Brazil,Pernambuco,Jupi,"",-8.79,-36.35
South America,Brazil,Pernambuco,Jurema,"",-8.79,-36.13
South America,Brazil,Pernambuco,Lagoa Do Carro,"",-7.85,-35.34
South America,Brazil,Pernambuco,Lagoa Do Itaenga,"",-7.90,-35.29
South America,Brazil,Pernambuco,Lagoa Do Ouro,"",-9.17,-36.48
South America,Brazil,Pernambuco,Lagoa Dos Gatos,"",-8.68,-35.89
South America,Brazil,Pernambuco,Lagoa Grande,"",-8.79,-40.25
South America,Brazil,Pernambuco,Lajedo,"",-8.66,-36.28
South America,Brazil,Pernambuco,Limoeiro,"",-7.85,-35.45
South America,Brazil,Pernambuco,Macaparana,"",-7.53,-35.44
South America,Brazil,Pernambuco,Machados,"",-7.71,-35.52
South America,Brazil,Pernambuco,Manari,"",-8.88,-37.59
South America,Brazil,Pernambuco,Maraial,"",-8.84,-35.79
South America,Brazil,Pernambuco,Mirandiba,"",-8.13,-38.74
South America,Brazil,Pernambuco,Moreilandia,"",-7.63,-39.52
South America,Brazil,Pernambuco,Moreno,"",-8.15,-35.13
South America,Brazil,Pernambuco,Nazare Da Mata,"",-7.73,-35.20
South America,Brazil,Pernambuco,Olinda,"",-8.00,-34.87
South America,Brazil,Pernambuco,Orobo,"",-7.71,-35.60
South America,Brazil,Pernambuco,Oroco,"",-8.49,-39.58
South America,Brazil,Pernambuco,Ouricuri,"",-8.04,-40.13
South America,Brazil,Pernambuco,Palmares,"",-8.63,-35.64
South America,Brazil,Pernambuco,Palmeirina,"",-9.03,-36.24
South America,Brazil,Pernambuco,Panelas,"",-8.67,-36.05
South America,Brazil,Pernambuco,Paranatama,"",-8.90,-36.68
South America,Brazil,Pernambuco,Parnamirim,"",-8.20,-39.76
South America,Brazil,Pernambuco,Passira,"",-8.00,-35.57
South America,Brazil,Pernambuco,Paudalho,"",-7.94,-35.14
South America,Brazil,Pernambuco,Paulista,"",-7.92,-34.92
South America,Brazil,Pernambuco,Pedra,"",-8.67,-36.88
South America,Brazil,Pernambuco,Pesqueira,"",-8.41,-36.76
South America,Brazil,Pernambuco,Petrolandia,"",-8.84,-38.30
South America,Brazil,Pernambuco,Petrolina,"",-9.07,-40.57
South America,Brazil,Pernambuco,Pocao,"",-8.21,-36.72
South America,Brazil,Pernambuco,Pombos,"",-8.23,-35.42
South America,Brazil,Pernambuco,Primavera,"",-8.34,-35.38
South America,Brazil,Pernambuco,Quipapa,"",-8.85,-36.01
South America,Brazil,Pernambuco,Quixaba,"",-7.72,-37.87
South America,Brazil,Pernambuco,Recife,"",-8.01,-34.95
South America,Brazil,Pernambuco,Riacho Das Almas,"",-8.05,-35.83
South America,Brazil,Pernambuco,Ribeirao,"",-8.51,-35.39
South America,Brazil,Pernambuco,Rio Formoso,"",-8.70,-35.22
South America,Brazil,Pernambuco,Saire,"",-8.30,-35.68
South America,Brazil,Pernambuco,Salgadinho,"",-7.92,-35.60
South America,Brazil,Pernambuco,Salgueiro,"",-8.08,-39.06
South America,Brazil,Pernambuco,Saloa,"",-9.06,-36.76
South America,Brazil,Pernambuco,Sanharo,"",-8.29,-36.52
South America,Brazil,Pernambuco,Santa Cruz,"",-8.31,-40.32
South America,Brazil,Pernambuco,Santa Cruz Da Baixa Verde,"",-7.85,-38.15
South America,Brazil,Pernambuco,Santa Cruz Do Capibaribe,"",-7.89,-36.33
South America,Brazil,Pernambuco,Santa Filomena,"",-8.29,-40.59
South America,Brazil,Pernambuco,Santa Maria Da Boa Vista,"",-8.58,-39.93
South America,Brazil,Pernambuco,Santa Maria Do Cambuca,"",-7.81,-35.88
South America,Brazil,Pernambuco,Santa Terezinha,"",-7.43,-37.44
South America,Brazil,Pernambuco,Sao Benedito Do Sul,"",-8.77,-35.90
South America,Brazil,Pernambuco,Sao Bento Do Una,"",-8.54,-36.48
South America,Brazil,Pernambuco,Sao Caitano,"",-8.34,-36.16
South America,Brazil,Pernambuco,Sao Joao,"",-8.86,-36.39
South America,Brazil,Pernambuco,Sao Joaquim Do Monte,"",-8.47,-35.86
South America,Brazil,Pernambuco,Sao Jose Da Coroa Grande,"",-8.87,-35.17
South America,Brazil,Pernambuco,Sao Jose Do Belmonte,"",-7.86,-38.79
South America,Brazil,Pernambuco,Sao Jose Do Egito,"",-7.53,-37.26
South America,Brazil,Pernambuco,Sao Lourenco Da Mata,"",-8.01,-35.11
South America,Brazil,Pernambuco,Sao Vicente Ferrer,"",-7.60,-35.50
South America,Brazil,Pernambuco,Serra Talhada,"",-8.09,-38.40
South America,Brazil,Pernambuco,Serrita,"",-7.84,-39.41
South America,Brazil,Pernambuco,Sertania,"",-8.23,-37.32
South America,Brazil,Pernambuco,Sirinhaem,"",-8.60,-35.14
South America,Brazil,Pernambuco,Solidao,"",-7.59,-37.66
South America,Brazil,Pernambuco,Surubim,"",-7.87,-35.75
South America,Brazil,Pernambuco,Tabira,"",-7.59,-37.49
South America,Brazil,Pernambuco,Tacaimbo,"",-8.32,-36.25
South America,Brazil,Pernambuco,Tacaratu,"",-9.00,-37.96
South America,Brazil,Pernambuco,Tamandare,"",-8.75,-35.14
South America,Brazil,Pernambuco,Taquaritinga Do Norte,"",-7.85,-36.13
South America,Brazil,Pernambuco,Terezinha,"",-9.09,-36.61
South America,Brazil,Pernambuco,Terra Nova,"",-8.17,-39.39
South America,Brazil,Pernambuco,Timbauba,"",-7.53,-35.36
South America,Brazil,Pernambuco,Toritama,"",-8.00,-36.06
South America,Brazil,Pernambuco,Tracunhaem,"",-7.72,-35.15
South America,Brazil,Pernambuco,Trindade,"",-7.78,-40.33
South America,Brazil,Pernambuco,Triunfo,"",-7.85,-38.05
South America,Brazil,Pernambuco,Tupanatinga,"",-8.74,-37.23
South America,Brazil,Pernambuco,Tuparetama,"",-7.71,-37.25
South America,Brazil,Pernambuco,Venturosa,"",-8.60,-36.80
South America,Brazil,Pernambuco,Verdejante,"",-7.98,-39.00
South America,Brazil,Pernambuco,Vertente Do Lerio,"",-7.79,-35.80
South America,Brazil,Pernambuco,Vertentes,"",-7.91,-35.98
South America,Brazil,Pernambuco,Vicencia,"",-7.66,-35.39
South America,Brazil,Pernambuco,Vitoria De Santo Antao,"",-8.15,-35.29
South America,Brazil,Pernambuco,Xexeu,"",-8.86,-35.64
South America,Brazil,Piaui,"","",-7.25,-42.33
South America,Brazil,Piaui,Acaua,"",-8.32,-40.91
South America,Brazil,Piaui,Agricolandia,"",-5.75,-42.67
South America,Brazil,Piaui,Agua Branca,"",-5.90,-42.61
South America,Brazil,Piaui,Alagoinha Do Piaui,"",-6.98,-40.92
South America,Brazil,Piaui,Alegrete Do Piaui,"",-7.16,-40.82
South America,Brazil,Piaui,Alto Longa,"",-5.41,-42.07
South America,Brazil,Piaui,Altos,"",-5.16,-42.45
South America,Brazil,Piaui,Alvorada Do Gurgueia,"",-8.39,-43.83
South America,Brazil,Piaui,Amarante,"",-6.38,-42.87
South America,Brazil,Piaui,Angical Do Piaui,"",-6.10,-42.72
South America,Brazil,Piaui,Anisio De Abreu,"",-9.25,-43.05
South America,Brazil,Piaui,Antonio Almeida,"",-7.12,-44.25
South America,Brazil,Piaui,Aroazes,"",-6.20,-41.87
South America,Brazil,Piaui,Aroeiras do Itaim,"",-7.27,-41.56
South America,Brazil,Piaui,Arraial,"",-6.63,-42.49
South America,Brazil,Piaui,Assuncao Do Piaui,"",-5.86,-40.95
South America,Brazil,Piaui,Avelino Lopes,"",-10.11,-43.89
South America,Brazil,Piaui,Baixa Grande Do Ribeiro,"",-8.69,-45.13
South America,Brazil,Piaui,Barra D'Alcantara,"",-6.54,-42.12
South America,Brazil,Piaui,Barras,"",-4.13,-42.31
South America,Brazil,Piaui,Barreiras Do Piaui,"",-9.99,-45.69
South America,Brazil,Piaui,Barro Duro,"",-5.85,-42.46
South America,Brazil,Piaui,Batalha,"",-4.00,-42.11
South America,Brazil,Piaui,Bela Vista Do Piaui,"",-7.92,-41.90
South America,Brazil,Piaui,Belem Do Piaui,"",-7.41,-40.99
South America,Brazil,Piaui,Beneditinos,"",-5.46,-42.44
South America,Brazil,Piaui,Bertolinia,"",-7.75,-43.80
South America,Brazil,Piaui,Betania Do Piaui,"",-8.06,-40.86
South America,Brazil,Piaui,Boa Hora,"",-4.36,-42.14
South America,Brazil,Piaui,Bocaina,"",-6.90,-41.33
South America,Brazil,Piaui,Bom Jesus,"",-9.16,-44.60
South America,Brazil,Piaui,Bom Principio Do Piaui,"",-3.24,-41.65
South America,Brazil,Piaui,Bonfim Do Piaui,"",-9.16,-42.88
South America,Brazil,Piaui,Boqueirao Do Piaui,"",-4.57,-42.14
South America,Brazil,Piaui,Brasileira,"",-4.13,-41.59
South America,Brazil,Piaui,Brejo Do Piaui,"",-8.27,-42.79
South America,Brazil,Piaui,Buriti Dos Lopes,"",-3.29,-41.82
South America,Brazil,Piaui,Buriti Dos Montes,"",-5.21,-41.25
South America,Brazil,Piaui,Cabeceiras Do Piaui,"",-4.43,-42.23
South America,Brazil,Piaui,Cajazeiras Do Piaui,"",-6.78,-42.39
South America,Brazil,Piaui,Cajueiro Da Praia,"",-2.99,-41.35
South America,Brazil,Piaui,Caldeirao Grande Do Piaui,"",-7.34,-40.59
South America,Brazil,Piaui,Campinas Do Piaui,"",-7.68,-41.88
South America,Brazil,Piaui,Campo Alegre Do Fidalgo,"",-8.31,-41.79
South America,Brazil,Piaui,Campo Grande Do Piaui,"",-7.22,-41.05
South America,Brazil,Piaui,Campo Largo Do Piaui,"",-3.86,-42.60
South America,Brazil,Piaui,Campo Maior,"",-4.79,-42.11
South America,Brazil,Piaui,Canavieira,"",-7.51,-43.69
South America,Brazil,Piaui,Canto Do Buriti,"",-8.26,-43.08
South America,Brazil,Piaui,Capitao De Campos,"",-4.47,-41.89
South America,Brazil,Piaui,Capitao Gervasio Oliveira,"",-8.65,-42.00
South America,Brazil,Piaui,Caracol,"",-9.35,-43.27
South America,Brazil,Piaui,Caraubas Do Piaui,"",-3.54,-41.85
South America,Brazil,Piaui,Caridade Do Piaui,"",-7.70,-40.90
South America,Brazil,Piaui,Castelo Do Piaui,"",-5.22,-41.56
South America,Brazil,Piaui,Caxingo,"",-3.41,-41.89
South America,Brazil,Piaui,Cocal,"",-3.44,-41.55
South America,Brazil,Piaui,Cocal De Telha,"",-4.65,-42.00
South America,Brazil,Piaui,Cocal Dos Alves,"",-3.57,-41.45
South America,Brazil,Piaui,Coivaras,"",-5.12,-42.27
South America,Brazil,Piaui,Colonia Do Gurgueia,"",-8.14,-43.77
South America,Brazil,Piaui,Colonia Do Piaui,"",-7.23,-42.21
South America,Brazil,Piaui,Conceicao Do Caninde,"",-7.99,-41.58
South America,Brazil,Piaui,Coronel Jose Dias,"",-9.07,-42.27
South America,Brazil,Piaui,Corrente,"",-10.47,-45.05
South America,Brazil,Piaui,Cristalandia Do Piaui,"",-10.82,-45.11
South America,Brazil,Piaui,Cristino Castro,"",-8.69,-44.05
South America,Brazil,Piaui,Curimata,"",-9.86,-44.39
South America,Brazil,Piaui,Currais,"",-8.74,-44.86
South America,Brazil,Piaui,Curral Novo Do Piaui,"",-7.90,-40.68
South America,Brazil,Piaui,Curralinhos,"",-5.58,-42.86
South America,Brazil,Piaui,Demerval Lobao,"",-5.32,-42.67
South America,Brazil,Piaui,Dirceu Arcoverde,"",-9.33,-42.43
South America,Brazil,Piaui,Dom Expedito Lopes,"",-6.96,-41.72
South America,Brazil,Piaui,Dom Inocencio,"",-8.88,-41.72
South America,Brazil,Piaui,Domingos Mourao,"",-4.19,-41.35
South America,Brazil,Piaui,Elesbao Veloso,"",-6.19,-42.17
South America,Brazil,Piaui,Eliseu Martins,"",-7.90,-43.78
South America,Brazil,Piaui,Esperantina,"",-3.85,-42.17
South America,Brazil,Piaui,Fartura Do Piaui,"",-9.52,-42.79
South America,Brazil,Piaui,Flores Do Piaui,"",-7.64,-42.85
South America,Brazil,Piaui,Floresta Do Piaui,"",-7.48,-41.84
South America,Brazil,Piaui,Floriano,"",-6.84,-43.14
South America,Brazil,Piaui,Francinopolis,"",-6.41,-42.25
South America,Brazil,Piaui,Francisco Ayres,"",-6.69,-42.69
South America,Brazil,Piaui,Francisco Macedo,"",-7.36,-40.77
South America,Brazil,Piaui,Francisco Santos,"",-7.10,-41.15
South America,Brazil,Piaui,Fronteiras,"",-7.01,-40.56
South America,Brazil,Piaui,Geminiano,"",-7.17,-41.39
South America,Brazil,Piaui,Gilbues,"",-9.73,-45.52
South America,Brazil,Piaui,Guadalupe,"",-6.82,-43.78
South America,Brazil,Piaui,Guaribas,"",-9.29,-43.58
South America,Brazil,Piaui,Hugo Napoleao,"",-6.03,-42.47
South America,Brazil,Piaui,Ilha Grande,"",-2.84,-41.83
South America,Brazil,Piaui,Inhuma,"",-6.66,-41.68
South America,Brazil,Piaui,Ipiranga Do Piaui,"",-6.85,-41.75
South America,Brazil,Piaui,Isaias Coelho,"",-7.55,-41.64
South America,Brazil,Piaui,Itainopolis,"",-7.46,-41.54
South America,Brazil,Piaui,Itaueira,"",-7.55,-43.10
South America,Brazil,Piaui,Jacobina Do Piaui,"",-7.96,-41.17
South America,Brazil,Piaui,Jaicos,"",-7.46,-41.22
South America,Brazil,Piaui,Jardim Do Mulato,"",-6.16,-42.48
South America,Brazil,Piaui,Jatoba Do Piaui,"",-4.80,-41.90
South America,Brazil,Piaui,Jerumenha,"",-7.10,-43.55
South America,Brazil,Piaui,Joao Costa,"",-8.54,-42.42
South America,Brazil,Piaui,Joaquim Pires,"",-3.54,-42.08
South America,Brazil,Piaui,Joca Marques,"",-3.54,-42.44
South America,Brazil,Piaui,Jose De Freitas,"",-4.73,-42.61
South America,Brazil,Piaui,Juazeiro Do Piaui,"",-5.02,-41.53
South America,Brazil,Piaui,Julio Borges,"",-10.52,-44.19
South America,Brazil,Piaui,Jurema,"",-9.30,-43.15
South America,Brazil,Piaui,Lagoa Alegre,"",-4.50,-42.57
South America,Brazil,Piaui,Lagoa De Sao Francisco,"",-4.35,-41.59
South America,Brazil,Piaui,Lagoa Do Barro Do Piaui,"",-8.74,-41.55
South America,Brazil,Piaui,Lagoa Do Piaui,"",-5.48,-42.55
South America,Brazil,Piaui,Lagoa Do Sitio,"",-6.52,-41.42
South America,Brazil,Piaui,Lagoinha Do Piaui,"",-5.81,-42.63
South America,Brazil,Piaui,Landri Sales,"",-7.23,-43.86
South America,Brazil,Piaui,Luis Correia,"",-3.03,-41.52
South America,Brazil,Piaui,Luzilandia,"",-3.59,-42.41
South America,Brazil,Piaui,Madeiro,"",-3.55,-42.51
South America,Brazil,Piaui,Manoel Emidio,"",-8.16,-43.83
South America,Brazil,Piaui,Marcolandia,"",-7.41,-40.75
South America,Brazil,Piaui,Marcos Parente,"",-7.05,-43.92
South America,Brazil,Piaui,Massape Do Piaui,"",-7.54,-41.02
South America,Brazil,Piaui,Matias Olimpio,"",-3.69,-42.61
South America,Brazil,Piaui,Miguel Alves,"",-4.16,-42.77
South America,Brazil,Piaui,Miguel Leao,"",-5.73,-42.69
South America,Brazil,Piaui,Milton Brandao,"",-4.74,-41.59
South America,Brazil,Piaui,Monsenhor Gil,"",-5.64,-42.55
South America,Brazil,Piaui,Monsenhor Hipolito,"",-6.95,-41.03
South America,Brazil,Piaui,Monte Alegre Do Piaui,"",-9.74,-44.98
South America,Brazil,Piaui,Morro Cabeca No Tempo,"",-9.88,-43.91
South America,Brazil,Piaui,Morro Do Chapeu Do Piaui,"",-3.69,-42.22
South America,Brazil,Piaui,Murici Dos Portelas,"",-3.37,-42.00
South America,Brazil,Piaui,Nazare Do Piaui,"",-7.03,-42.73
South America,Brazil,Piaui,Nazaria,"",-5.45,-42.87
South America,Brazil,Piaui,Nossa Senhora De Nazare,"",-4.64,-42.19
South America,Brazil,Piaui,Nossa Senhora Dos Remedios,"",-4.06,-42.61
South America,Brazil,Piaui,Novo Oriente Do Piaui,"",-6.55,-41.99
South America,Brazil,Piaui,Novo Santo Antonio,"",-5.33,-41.96
South America,Brazil,Piaui,Oeiras,"",-6.91,-42.18
South America,Brazil,Piaui,Olho D'Agua Do Piaui,"",-5.85,-42.54
South America,Brazil,Piaui,Padre Marcos,"",-7.37,-40.93
South America,Brazil,Piaui,Paes Landim,"",-7.77,-42.35
South America,Brazil,Piaui,Pajeu Do Piaui,"",-8.05,-42.87
South America,Brazil,Piaui,Palmeira Do Piaui,"",-8.52,-44.44
South America,Brazil,Piaui,Palmeirais,"",-5.79,-43.02
South America,Brazil,Piaui,Paqueta,"",-7.11,-41.65
South America,Brazil,Piaui,Parnagua,"",-10.12,-44.56
South America,Brazil,Piaui,Parnaiba,"",-2.92,-41.74
South America,Brazil,Piaui,Passagem Franca Do Piaui,"",-5.83,-42.41
South America,Brazil,Piaui,Patos Do Piaui,"",-7.61,-41.29
South America,Brazil,Piaui,Pau D'Arco Do Piaui,"",-5.25,-42.45
South America,Brazil,Piaui,Paulistana,"",-8.23,-41.23
South America,Brazil,Piaui,Pavussu,"",-7.89,-43.20
South America,Brazil,Piaui,Pedro Ii,"",-4.43,-41.38
South America,Brazil,Piaui,Pedro Laurentino,"",-8.12,-42.24
South America,Brazil,Piaui,Petronio Portela,"",-8.11,-42.01
South America,Brazil,Piaui,Picos,"",-7.11,-41.51
South America,Brazil,Piaui,Pimenteiras,"",-6.33,-41.22
South America,Brazil,Piaui,Pio Ix,"",-6.87,-40.60
South America,Brazil,Piaui,Piracuruca,"",-3.87,-41.74
South America,Brazil,Piaui,Piripiri,"",-4.39,-41.79
South America,Brazil,Piaui,Porto,"",-3.95,-42.69
South America,Brazil,Piaui,Porto Alegre Do Piaui,"",-6.96,-44.07
South America,Brazil,Piaui,Prata Do Piaui,"",-5.71,-42.15
South America,Brazil,Piaui,Queimada Nova,"",-8.54,-41.25
South America,Brazil,Piaui,Redencao Do Gurgueia,"",-9.58,-44.54
South America,Brazil,Piaui,Regeneracao,"",-6.28,-42.48
South America,Brazil,Piaui,Riacho Frio,"",-9.84,-44.68
South America,Brazil,Piaui,Ribeira Do Piaui,"",-8.10,-42.58
South America,Brazil,Piaui,Ribeiro Goncalves,"",-8.09,-45.47
South America,Brazil,Piaui,Rio Grande Do Piaui,"",-7.86,-43.15
South America,Brazil,Piaui,Santa Cruz Do Piaui,"",-7.26,-41.76
South America,Brazil,Piaui,Santa Cruz Dos Milagres,"",-5.83,-41.96
South America,Brazil,Piaui,Santa Filomena,"",-8.90,-45.67
South America,Brazil,Piaui,Santa Luz,"",-8.97,-44.28
South America,Brazil,Piaui,Santa Rosa Do Piaui,"",-6.83,-42.25
South America,Brazil,Piaui,Santana Do Piaui,"",-6.95,-41.46
South America,Brazil,Piaui,Santo Antonio De Lisboa,"",-6.87,-41.22
South America,Brazil,Piaui,Santo Antonio Dos Milagres,"",-6.05,-42.70
South America,Brazil,Piaui,Santo Inacio Do Piaui,"",-7.47,-41.92
South America,Brazil,Piaui,Sao Braz Do Piaui,"",-8.97,-42.98
South America,Brazil,Piaui,Sao Felix Do Piaui,"",-5.88,-42.11
South America,Brazil,Piaui,Sao Francisco De Assis Do Piaui,"",-8.12,-41.48
South America,Brazil,Piaui,Sao Francisco Do Piaui,"",-7.17,-42.55
South America,Brazil,Piaui,Sao Goncalo Do Gurgueia,"",-10.08,-45.42
South America,Brazil,Piaui,Sao Goncalo Do Piaui,"",-6.02,-42.67
South America,Brazil,Piaui,Sao Joao Da Canabrava,"",-6.73,-41.38
South America,Brazil,Piaui,Sao Joao Da Fronteira,"",-4.09,-41.22
South America,Brazil,Piaui,Sao Joao Da Serra,"",-5.44,-41.86
South America,Brazil,Piaui,Sao Joao Da Varjota,"",-6.95,-41.93
South America,Brazil,Piaui,Sao Joao Do Arraial,"",-3.80,-42.47
South America,Brazil,Piaui,Sao Joao Do Piaui,"",-8.28,-42.34
South America,Brazil,Piaui,Sao Jose Do Divino,"",-3.74,-41.90
South America,Brazil,Piaui,Sao Jose Do Peixe,"",-7.50,-42.49
South America,Brazil,Piaui,Sao Jose Do Piaui,"",-6.84,-41.52
South America,Brazil,Piaui,Sao Juliao,"",-7.06,-40.80
South America,Brazil,Piaui,Sao Lourenco Do Piaui,"",-9.13,-42.40
South America,Brazil,Piaui,Sao Luis Do Piaui,"",-6.78,-41.28
South America,Brazil,Piaui,Sao Miguel Da Baixa Grande,"",-5.88,-42.22
South America,Brazil,Piaui,Sao Miguel Do Fidalgo,"",-7.60,-42.39
South America,Brazil,Piaui,Sao Miguel Do Tapuio,"",-5.70,-41.62
South America,Brazil,Piaui,Sao Pedro Do Piaui,"",-5.82,-42.77
South America,Brazil,Piaui,Sao Raimundo Nonato,"",-9.05,-42.61
