kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phaeoscincus,ouinensis,,,"Sadlier, Shea & Bauer, 2014",https://www.catalogueoflife.org/data/taxon/4FP92,Phaeoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phaeoscincus,taomensis,,,"Whitaker, Smith & Bauer, 2014",https://www.catalogueoflife.org/data/taxon/4FP93,Phaeoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phoboscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phoboscincus,bocourti,,,"(Brocchi, 1876)",https://www.catalogueoflife.org/data/taxon/4GK4C,Phoboscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phoboscincus,garnieri,,,"(Bavay, 1869)",https://www.catalogueoflife.org/data/taxon/4GK4D,Phoboscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,acrinasum,,,"(Hardy, 1977)",https://www.catalogueoflife.org/data/taxon/4976T,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,toka,,,"Chapple, Bell, Chapple, Miller, Daugherty & Patterson, 2011",https://www.catalogueoflife.org/data/taxon/6SKRH,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,smithi,,,"(Gray, 1845)",https://www.catalogueoflife.org/data/taxon/49784,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,stenotis,,,"(Patterson & Daugherty, 1994)",https://www.catalogueoflife.org/data/taxon/49785,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,striatum,,,"(Buller, 1871)",https://www.catalogueoflife.org/data/taxon/49786,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,suteri,,,"(Boulenger, 1906)",https://www.catalogueoflife.org/data/taxon/49787,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,taumakae,,,"Chapple & Patterson, 2007",https://www.catalogueoflife.org/data/taxon/49788,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,tekakahu,,,"Chapple, Bell, Chapple, Miller, Daugherty & Patterson, 2011",https://www.catalogueoflife.org/data/taxon/49789,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,townsi,,,"(Chapple, Patterson, Gleeson, Daugherty & Ritchie, 2008)",https://www.catalogueoflife.org/data/taxon/4978B,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,waimatense,,,"(Mccann, 1955)",https://www.catalogueoflife.org/data/taxon/4978C,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,whitakeri,,,"(Hardy, 1977)",https://www.catalogueoflife.org/data/taxon/4978D,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,zelandicum,,,"(Gray, 1843)",https://www.catalogueoflife.org/data/taxon/4978F,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,inconspicuum,,,"(Patterson & Daugherty, 1990)",https://www.catalogueoflife.org/data/taxon/6SL3J,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,repens,,,"Chapple, Bell, Chapple, Miller, Daugherty & Patterson, 2011",https://www.catalogueoflife.org/data/taxon/4977Z,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,newmani,,,"Wells & Wellington, 1985",https://www.catalogueoflife.org/data/taxon/89LTL,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,robinsoni,,,"Wells & Wellington, 1985",https://www.catalogueoflife.org/data/taxon/89LTN,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,awakopaka,,,"Jewell, 2017",https://www.catalogueoflife.org/data/taxon/8GQ3Z,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,hoparatea,,,"Whitaker, Chapple, Hitchmough, Lettink & Patterson, 2018",https://www.catalogueoflife.org/data/taxon/8GQ42,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,albornense,,,"Melzer, Hitchmough, Bell, Chapple & Patterson, 2019",https://www.catalogueoflife.org/data/taxon/8GS5G,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,elium,,,"Melzer, Bell & Patterson, 2017",https://www.catalogueoflife.org/data/taxon/8GS5H,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,kokowai,,,"Melzer, Bell & Patterson, 2017",https://www.catalogueoflife.org/data/taxon/8GS5J,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,prasinum,,,"Melzer, Bell & Patterson, 2017",https://www.catalogueoflife.org/data/taxon/8GS5K,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,salmo,,,"Melzer, Hitchmough, Bell, Chapple & Patterson, 2019",https://www.catalogueoflife.org/data/taxon/8GS5L,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,pachysomaticum,,,"(Robb, 1975)",https://www.catalogueoflife.org/data/taxon/8H5F8,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,auroraense,,,"Melzer, Hitchmough, Bell, Chapple & Patterson, 2019",https://www.catalogueoflife.org/data/taxon/8H5KX,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,roimata,,,"Patterson, Hitchmough & Chapple, 2013",https://www.catalogueoflife.org/data/taxon/49783,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,polychroma,,,"(Patterson & Daugherty, 1990)",https://www.catalogueoflife.org/data/taxon/4977Y,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,aeneum,,,"(Girard, 1858)",https://www.catalogueoflife.org/data/taxon/4976V,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,lichenigerum,,,"(O’Shaughnessy, 1874)",https://www.catalogueoflife.org/data/taxon/4977F,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,alani,,,"(Robb, 1970)",https://www.catalogueoflife.org/data/taxon/4976W,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,burganae,,,"Chapple, Bell, Chapple, Miller, Daugherty & Patterson, 2011",https://www.catalogueoflife.org/data/taxon/4976X,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,chloronoton,,,"(Hardy, 1977)",https://www.catalogueoflife.org/data/taxon/4976Y,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,fallai,,,"(Mccann, 1955)",https://www.catalogueoflife.org/data/taxon/4976Z,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,grande,,,"(Gray, 1845)",https://www.catalogueoflife.org/data/taxon/49775,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,hardyi,,,"(Chapple, Patterson, Bell & Daugherty, 2008)",https://www.catalogueoflife.org/data/taxon/49776,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,homalonotum,,,"(Boulenger, 1906)",https://www.catalogueoflife.org/data/taxon/49777,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,infrapunctatum,,,"(Boulenger, 1887)",https://www.catalogueoflife.org/data/taxon/4977B,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,judgei,,,"Patterson & Bell, 2009",https://www.catalogueoflife.org/data/taxon/4977C,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,levidensum,,,"(Chapple, Patterson, Bell & Daugherty, 2008)",https://www.catalogueoflife.org/data/taxon/4977D,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,lineoocellatum,,,"(Duméril, 1851)",https://www.catalogueoflife.org/data/taxon/4977G,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,pikitanga,,,"Bell & Patterson, 2008",https://www.catalogueoflife.org/data/taxon/4977X,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,longipes,,,"Patterson, 1997",https://www.catalogueoflife.org/data/taxon/4977H,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,maccanni,,,"(Hardy, 1977)",https://www.catalogueoflife.org/data/taxon/4977J,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,macgregori,,,"(Robb, 1975)",https://www.catalogueoflife.org/data/taxon/4977K,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,microlepis,,,"(Patterson & Daugherty, 1990)",https://www.catalogueoflife.org/data/taxon/4977L,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,moco,,,"(Duméril & Bibron, 1839)",https://www.catalogueoflife.org/data/taxon/4977M,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,nigriplantare,,,"(Peters, 1874)",https://www.catalogueoflife.org/data/taxon/4977P,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,northlandi,,,"(Worthy, 1991)",https://www.catalogueoflife.org/data/taxon/4977Q,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,notosaurus,,,"(Patterson & Daugherty, 1990)",https://www.catalogueoflife.org/data/taxon/4977R,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,oliveri,,,"(Mccann, 1955)",https://www.catalogueoflife.org/data/taxon/4977S,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,ornatum,,,"(Gray, 1843)",https://www.catalogueoflife.org/data/taxon/4977V,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,otagense,,,"(Mccann, 1955)",https://www.catalogueoflife.org/data/taxon/4977W,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,kahurangi,,,"Patterson & Hitchmough, 2021",https://www.catalogueoflife.org/data/taxon/8KPCT,Oligosoma,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,breviceps,,,"(Peters, 1873)",https://www.catalogueoflife.org/data/taxon/4C9F7,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,massaiensis,,,"(Angel, 1924)",https://www.catalogueoflife.org/data/taxon/8GQ4T,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,duruarum,,,"(Monard, 1949)",https://www.catalogueoflife.org/data/taxon/8H6XS,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,seydeli,,,"(De Witte, 1933)",https://www.catalogueoflife.org/data/taxon/8H6KC,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,namibiana,,,"Ceríaco, Branch & Bauer, 2018",https://www.catalogueoflife.org/data/taxon/8H6GW,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,annettesabinae,,,"Colston, Pyron & Bauer, 2020",https://www.catalogueoflife.org/data/taxon/8H5Z6,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wahlbergii,,,"(Smith, 1849)",https://www.catalogueoflife.org/data/taxon/8GQ4Z,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,tsavoensis,,,"Kilunda, Conradie, Wasonga, Jin, Peng, Murphy, Malonza & Che, 2019",https://www.catalogueoflife.org/data/taxon/8GQ4Y,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,thomensis,,,"Ceríaco, Soares, Marques, Bastos-Silveira, Scheinberg, Harris, Brehm & Jesus, 2018",https://www.catalogueoflife.org/data/taxon/8GQ4W,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,mocamedensis,,,"Ceríaco, Heinicke, Parker, Marques & Bauer, 2020",https://www.catalogueoflife.org/data/taxon/8GQ4V,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,maculicollis,,,"(Jacobson & Broadley, 2000)",https://www.catalogueoflife.org/data/taxon/8GQ4R,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,burgeoni,,,"(De Witte, 1933)",https://www.catalogueoflife.org/data/taxon/4C9F8,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,annobonensis,,,"(Fuhn, 1972)",https://www.catalogueoflife.org/data/taxon/8GQ4Q,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,africana,,,"(Gray, 1845)",https://www.catalogueoflife.org/data/taxon/8GQ4P,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,tristaoi,,,"(Monard, 1940)",https://www.catalogueoflife.org/data/taxon/89MNZ,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,helleri,,,"(Loveridge, 1932)",https://www.catalogueoflife.org/data/taxon/6TLKX,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,togoensis,,,"(Werner, 1902)",https://www.catalogueoflife.org/data/taxon/4C9G2,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,tancredii,,,"(Boulenger, 1909)",https://www.catalogueoflife.org/data/taxon/4C9FX,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,megalurus,,,"(Nieden, 1913)",https://www.catalogueoflife.org/data/taxon/4C9FL,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,cabindae,,,"(Bocage, 1866)",https://www.catalogueoflife.org/data/taxon/4C9F9,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Panaspis,wilsoni,,,"(Werner, 1914)",https://www.catalogueoflife.org/data/taxon/8H6XW,Panaspis,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phasmasaurus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phasmasaurus,maruia,,,"(Sadlier, Whitaker & Bauer, 1998)",https://www.catalogueoflife.org/data/taxon/4FWXP,Phasmasaurus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Phasmasaurus,tillieri,,,"(Ineich & Sadlier, 1991)",https://www.catalogueoflife.org/data/taxon/4FWXQ,Phasmasaurus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Proablepharus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Proablepharus,reginae,,,"(Glauert, 1960)",https://www.catalogueoflife.org/data/taxon/4MKV5,Proablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Proablepharus,tenuis,,,"(Broom, 1896)",https://www.catalogueoflife.org/data/taxon/4MKV6,Proablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,baudini,,,"(Greer, 1982)",https://www.catalogueoflife.org/data/taxon/4NM8L,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,cryodroma,,,"Hutchinson & Donnellan, 1992",https://www.catalogueoflife.org/data/taxon/4NM8N,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,entrecasteauxii,,,"Duméril & Bibron, 1839",https://www.catalogueoflife.org/data/taxon/4NM8Q,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,pagenstecheri,,,"(Lindholm, 1901)",https://www.catalogueoflife.org/data/taxon/4NM8X,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,rawlinsoni,,,"(Hutchinson & Donnellan, 1988)",https://www.catalogueoflife.org/data/taxon/4NM93,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pseudemoia,spenceri,,,"(Lucas & Frost, 1894)",https://www.catalogueoflife.org/data/taxon/4NM94,Pseudemoia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pygmaeascincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pygmaeascincus,koshlandae,,,"(Greer, 1991)",https://www.catalogueoflife.org/data/taxon/4QNTQ,Pygmaeascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pygmaeascincus,sadlieri,,,"(Greer, 1991)",https://www.catalogueoflife.org/data/taxon/4QNTR,Pygmaeascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Pygmaeascincus,timlowi,,,"(Ingram, 1977)",https://www.catalogueoflife.org/data/taxon/4QNTS,Pygmaeascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,conditus,,,"Sadlier, Bauer & Wood, 2014",https://www.catalogueoflife.org/data/taxon/6YMTB,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,ferrugicauda,,,"Sadlier, Smith, Shea & Bauer, 2014",https://www.catalogueoflife.org/data/taxon/6YMTC,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,ruficauda,,,"Sadlier & Bauer, 1999",https://www.catalogueoflife.org/data/taxon/6YMTH,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,deplanchei,,,"(Bavay, 1869)",https://www.catalogueoflife.org/data/taxon/6YN5B,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,pisinnus,,,"Sadlier, Shea, Whitaker, Bauer & Wood, 2014",https://www.catalogueoflife.org/data/taxon/6YN5C,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Sigaloseps,balios,,,"Sadlier, Bauer & Wood, 2014",https://www.catalogueoflife.org/data/taxon/6YN5D,Sigaloseps,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Graciliscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Graciliscincus,shonae,,,"Sadlier, 1987",https://www.catalogueoflife.org/data/taxon/6L3S9,Graciliscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Simiscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Simiscincus,aurantiacus,,,"Sadlier & Bauer, 1997",https://www.catalogueoflife.org/data/taxon/4XFDB,Simiscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tachygyia,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tachygyia,microlepis,,,"(Duméril & Bibron, 1839)",https://www.catalogueoflife.org/data/taxon/54CQT,Tachygyia,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Techmarscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Techmarscincus,jigurru,,,"(Covacevich, 1984)",https://www.catalogueoflife.org/data/taxon/552M2,Techmarscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tropidoscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tropidoscincus,boreus,,,"Sadlier & Bauer, 2000",https://www.catalogueoflife.org/data/taxon/59CDB,Tropidoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tropidoscincus,aubrianus,,,"Bocage, 1873",https://www.catalogueoflife.org/data/taxon/7CWRP,Tropidoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Tropidoscincus,variabilis,,,"(Bavay, 1869)",https://www.catalogueoflife.org/data/taxon/7CX3P,Tropidoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Acritoscincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Acritoscincus,duperreyi,,,"(Gray, 1838)",https://www.catalogueoflife.org/data/taxon/87M8P,Acritoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Acritoscincus,platynotus,,,"(Peters, 1881)",https://www.catalogueoflife.org/data/taxon/87M8Q,Acritoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Acritoscincus,trilineatus,,,"(Gray, 1838)",https://www.catalogueoflife.org/data/taxon/87M8R,Acritoscincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,coventryi,,,"(Rawlinson, 1975)",https://www.catalogueoflife.org/data/taxon/886F6,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,greeni,,,"(Rawlinson, 1975)",https://www.catalogueoflife.org/data/taxon/886F7,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,metallicus,,,"(O'Shaughnessy, 1874)",https://www.catalogueoflife.org/data/taxon/886F8,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,microlepidotus,,,"(O'Shaughnessy, 1874)",https://www.catalogueoflife.org/data/taxon/886F9,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,ocellatus,,,"(Gray, 1845)",https://www.catalogueoflife.org/data/taxon/886FB,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,orocryptus,,,"(Hutchinson, Schwaner & Medlock, 1988)",https://www.catalogueoflife.org/data/taxon/886FC,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,palfreymani,,,"(Rawlinson, 1974)",https://www.catalogueoflife.org/data/taxon/886FD,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,pretiosus,,,"(O'Shaughnessy, 1874)",https://www.catalogueoflife.org/data/taxon/886FF,Carinascincus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Austroablepharus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Austroablepharus,kinghorni,,,"(Copland, 1947)",https://www.catalogueoflife.org/data/taxon/8GP42,Austroablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Austroablepharus,barrylyoni,,,"(Couper, Limpus, Mcdonald & Amey, 2010)",https://www.catalogueoflife.org/data/taxon/8H5TY,Austroablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Austroablepharus,naranjicauda,,,"(Greer, Fisher & Horner, 2004)",https://www.catalogueoflife.org/data/taxon/8H6ZQ,Austroablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Kuniesaurus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Kuniesaurus,albiauris,,,"Sadlier, Deuss, Bauer & Jourdan, 2019",https://www.catalogueoflife.org/data/taxon/8H6GS,Kuniesaurus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,,,,,,,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,anatolicus,,,"Schmidtler, 1997",https://www.catalogueoflife.org/data/taxon/8KPKX,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,bivittatus,,,"(Menetries, 1832)",https://www.catalogueoflife.org/data/taxon/8L4K,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,budaki,,,"Göcmen, Kumlutas & Tosunoglu, 1996",https://www.catalogueoflife.org/data/taxon/8L4T,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,chernovi,,,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/8L4X,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,chernovi,chernovi,,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/8L4X,Ablepharus,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/5DDZ6,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,chernovi,eiselti,,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/8L4X,Ablepharus,"Schmidtler, 1997",https://www.catalogueoflife.org/data/taxon/5DDZ8,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,chernovi,isauriensis,,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/8L4X,Ablepharus,"Schmidtler, 1997",https://www.catalogueoflife.org/data/taxon/5DDZ9,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,chernovi,ressli,,"Darevsky, 1953",https://www.catalogueoflife.org/data/taxon/8L4X,Ablepharus,"Schmidtler, 1997",https://www.catalogueoflife.org/data/taxon/7GJT9,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,darvazi,,,"Eremchenko & Panfilov, 1990",https://www.catalogueoflife.org/data/taxon/8L4Y,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,deserti,,,"Strauch, 1868",https://www.catalogueoflife.org/data/taxon/8L4Z,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,grayanus,,,"(Stoliczka, 1872)",https://www.catalogueoflife.org/data/taxon/8L59,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,kitaibelii,,,"Bibron & Bory St-Vincent, 1833",https://www.catalogueoflife.org/data/taxon/8L5H,Ablepharus,,,
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,kitaibelii,fabichi,,"Bibron & Bory St-Vincent, 1833",https://www.catalogueoflife.org/data/taxon/8L5H,Ablepharus,"Stepanek, 1937",https://www.catalogueoflife.org/data/taxon/5DDZB,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,kitaibelii,fitzingeri,,"Bibron & Bory St-Vincent, 1833",https://www.catalogueoflife.org/data/taxon/8L5H,Ablepharus,"Mertens, 1952",https://www.catalogueoflife.org/data/taxon/5DDZC,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,kitaibelii,stepaneki,,"Bibron & Bory St-Vincent, 1833",https://www.catalogueoflife.org/data/taxon/8L5H,Ablepharus,"Fuhn, 1970",https://www.catalogueoflife.org/data/taxon/5DDZF,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,kitaibelii,kitaibelii,,"Bibron & Bory St-Vincent, 1833",https://www.catalogueoflife.org/data/taxon/8L5H,Ablepharus,"(Bibron & Bory, 1833)",https://www.catalogueoflife.org/data/taxon/7GK4X,Ablepharus
Animalia,Chordata,Reptilia,Squamata,Scincidae,Ablepharus,lindbergi,,,"Wettstein, 1960",https://www.catalogueoflife.org/data/taxon/8L5L,Ablepharus,,,
